current_name,pre_nomos,pre_dimos
ΤΕΜΕΝΗΣ,ΑΧΑΪΑΣ,ΤΕΜΕΝΗΣ
ΧΑΤΖΗ,ΑΧΑΪΑΣ,ΧΑΤΖΗ
ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΧΑΪΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ
ΑΚΡΑΤΑΣ,ΑΧΑΪΑΣ,ΑΚΡΑΤΑΣ
ΑΜΠΕΛΟΥ,ΑΧΑΪΑΣ,ΑΜΠΕΛΟΥ
ΒΑΛΙΜΗΣ,ΑΧΑΪΑΣ,ΒΑΛΙΜΗΣ
ΒΟΥΤΣΙΜΟΥ,ΑΧΑΪΑΣ,ΒΟΥΤΣΙΜΟΥ
ΖΑΡΟΥΧΛΗΣ,ΑΧΑΪΑΣ,ΖΑΡΟΥΧΛΗΣ
ΚΑΛΑΜΙΑ,ΑΧΑΪΑΣ,ΚΑΛΑΜΙΑ
ΚΡΑΘΙΟΥ,ΑΧΑΪΑΣ,ΚΡΑΘΙΟΥ
ΜΕΣΟΡΡΟΥΓΙΟΥ,ΑΧΑΪΑΣ,ΜΕΣΟΡΡΟΥΓΙΟΥ
ΠΑΡΑΛΙΑΣ ΠΛΑΤΑΝΟΥ,ΑΧΑΪΑΣ,ΠΑΡΑΛΙΑΣ ΠΛΑΤΑΝΟΥ
ΠΕΡΙΣΤΕΡΑΣ,ΑΧΑΪΑΣ,ΠΕΡΙΣΤΕΡΑΣ
ΠΛΑΤΑΝΟΥ,ΑΧΑΪΑΣ,ΠΛΑΤΑΝΟΥ
ΠΟΡΟΒΙΤΣΗΣ,ΑΧΑΪΑΣ,ΠΟΡΟΒΙΤΣΗΣ
ΣΥΛΙΒΑΙΝΙΩΤΙΚΩΝ,ΑΧΑΪΑΣ,ΣΥΛΙΒΑΙΝΙΩΤΙΚΩΝ
ΔΙΑΚΟΠΤΟΥ,ΑΧΑΪΑΣ,ΔΙΑΚΟΠΤΟΥ
ΑΝΩ ΔΙΑΚΟΠΤΟΥ,ΑΧΑΪΑΣ,ΑΝΩ ΔΙΑΚΟΠΤΟΥ
ΕΛΑΙΩΝΟΣ,ΑΧΑΪΑΣ,ΕΛΑΙΩΝΟΣ
ΕΛΙΚΗΣ,ΑΧΑΪΑΣ,ΕΛΙΚΗΣ
ΖΑΧΛΩΡΙΤΙΚΩΝ,ΑΧΑΪΑΣ,ΖΑΧΛΩΡΙΤΙΚΩΝ
ΚΑΘΟΛΙΚΟΥ,ΑΧΑΪΑΣ,ΚΑΘΟΛΙΚΟΥ
ΚΕΡΥΝΕΙΑΣ,ΑΧΑΪΑΣ,ΚΕΡΥΝΕΙΑΣ
ΜΑΜΟΥΣΙΑΣ,ΑΧΑΪΑΣ,ΜΑΜΟΥΣΙΑΣ
ΝΙΚΟΛΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΝΙΚΟΛΑΙΙΚΩΝ
ΡΙΖΟΜΥΛΟΥ,ΑΧΑΪΑΣ,ΡΙΖΟΜΥΛΟΥ
ΡΟΔΙΑΣ,ΑΧΑΪΑΣ,ΡΟΔΙΑΣ
ΤΡΑΠΕΖΗΣ,ΑΧΑΪΑΣ,ΤΡΑΠΕΖΗΣ
ΑΡΡΑΒΩΝΙΤΣΗΣ,ΑΧΑΪΑΣ,ΑΡΡΑΒΩΝΙΤΣΗΣ
ΔΑΜΑΚΙΝΙΟΥ,ΑΧΑΪΑΣ,ΔΑΜΑΚΙΝΙΟΥ
ΖΗΡΙΑΣ,ΑΧΑΪΑΣ,ΖΗΡΙΑΣ
ΚΑΜΑΡΩΝ,ΑΧΑΪΑΣ,ΚΑΜΑΡΩΝ
ΝΕΟΥ ΕΡΙΝΕΟΥ,ΑΧΑΪΑΣ,ΝΕΟΥ ΕΡΙΝΕΟΥ
ΣΑΛΜΕΝΙΚΟΥ,ΑΧΑΪΑΣ,ΣΑΛΜΕΝΙΚΟΥ
ΡΟΔΟΔΑΦΝΗΣ,ΑΧΑΪΑΣ,ΡΟΔΟΔΑΦΝΗΣ
ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ
ΑΛΣΟΥΣ,ΑΧΑΪΑΣ,ΑΛΣΟΥΣ
ΒΕΡΙΝΟΥ,ΑΧΑΪΑΣ,ΒΕΡΙΝΟΥ
ΓΚΡΑΙΚΑ,ΑΧΑΪΑΣ,ΓΚΡΑΙΚΑ
ΓΡΗΓΟΡΗ,ΑΧΑΪΑΣ,ΓΡΗΓΟΡΗ
ΔΗΜΗΤΡΟΠΟΥΛΟΥ,ΑΧΑΪΑΣ,ΔΗΜΗΤΡΟΠΟΥΛΟΥ
ΔΟΥΚΑΝΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΔΟΥΚΑΝΑΙΙΚΩΝ
ΚΡΗΝΗΣ ΑΙΓΙΑΛΕΙΑΣ,ΑΧΑΪΑΣ,ΚΡΗΝΗΣ ΑΙΓΙΑΛΕΙΑΣ
ΛΑΚΚΑΣ,ΑΧΑΪΑΣ,ΛΑΚΚΑΣ
ΛΟΓΓΟΥ,ΑΧΑΪΑΣ,ΛΟΓΓΟΥ
ΜΑΓΕΙΡΑ,ΑΧΑΪΑΣ,ΜΑΓΕΙΡΑ
ΜΥΡΟΒΡΥΣΗΣ,ΑΧΑΪΑΣ,ΜΥΡΟΒΡΥΣΗΣ
ΝΕΡΑΝΤΖΙΩΝ,ΑΧΑΪΑΣ,ΝΕΡΑΝΤΖΙΩΝ
ΣΕΛΙΑΝΙΤΙΚΩΝ,ΑΧΑΪΑΣ,ΣΕΛΙΑΝΙΤΙΚΩΝ
ΤΟΥΜΠΑΣ,ΑΧΑΪΑΣ,ΤΟΥΜΠΑΣ
ΚΑΤΩ ΑΧΑΪΑΣ,ΑΧΑΪΑΣ,ΚΑΤΩ ΑΧΑΪΑΣ
ΑΓΙΟΒΛΑΣΙΤΙΚΩΝ,ΑΧΑΪΑΣ,ΑΓΙΟΒΛΑΣΙΤΙΚΩΝ
ΑΛΙΣΣΟΥ,ΑΧΑΪΑΣ,ΑΛΙΣΣΟΥ
ΑΝΩ ΑΧΑΙΑΣ,ΑΧΑΪΑΣ,ΑΝΩ ΑΧΑΙΑΣ
ΕΛΑΙΟΧΩΡΙΟΥ,ΑΧΑΪΑΣ,ΕΛΑΙΟΧΩΡΙΟΥ
ΚΑΤΩ ΑΛΙΣΣΟΥ,ΑΧΑΪΑΣ,ΚΑΤΩ ΑΛΙΣΣΟΥ
ΝΙΦΟΡΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΝΙΦΟΡΑΙΙΚΩΝ
ΠΕΤΡΟΧΩΡΙΟΥ,ΑΧΑΪΑΣ,ΠΕΤΡΟΧΩΡΙΟΥ
ΜΕΤΟΧΙΟΥ,ΑΧΑΪΑΣ,ΜΕΤΟΧΙΟΥ
ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΣΠΑΤΩΝ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΣΠΑΤΩΝ
ΑΠΙΔΕΩΝΟΣ,ΑΧΑΪΑΣ,ΑΠΙΔΕΩΝΟΣ
ΑΡΑΞΟΥ,ΑΧΑΪΑΣ,ΑΡΑΞΟΥ
ΒΕΛΙΤΣΩΝ,ΑΧΑΪΑΣ,ΒΕΛΙΤΣΩΝ
ΚΑΓΚΑΔΙΟΥ,ΑΧΑΪΑΣ,ΚΑΓΚΑΔΙΟΥ
ΛΑΚΚΟΠΕΤΡΑΣ,ΑΧΑΪΑΣ,ΛΑΚΚΟΠΕΤΡΑΣ
ΜΑΤΑΡΑΓΚΑΣ,ΑΧΑΪΑΣ,ΜΑΤΑΡΑΓΚΑΣ
ΜΙΧΟΪΟΥ,ΑΧΑΪΑΣ,ΜΙΧΟΪΟΥ
ΠΕΤΤΑ,ΑΧΑΪΑΣ,ΠΕΤΤΑ
ΡΙΟΛΟΥ,ΑΧΑΪΑΣ,ΡΙΟΛΟΥ
ΚΑΡΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΚΑΡΑΙΙΚΩΝ
ΚΡΙΝΟΥ,ΑΧΑΪΑΣ,ΚΡΙΝΟΥ
ΛΙΜΝΟΧΩΡΙΟΥ,ΑΧΑΪΑΣ,ΛΙΜΝΟΧΩΡΙΟΥ
ΜΥΡΤΟΥ,ΑΧΑΪΑΣ,ΜΥΡΤΟΥ
ΣΑΓΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΣΑΓΑΙΙΚΩΝ
ΦΡΑΓΚΑΣ,ΑΧΑΪΑΣ,ΦΡΑΓΚΑΣ
ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΚΡΑΛΗΣ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΚΡΑΛΗΣ
ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ
ΑΝΩ ΣΟΥΔΕΝΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΑΝΩ ΣΟΥΔΕΝΑΙΙΚΩΝ
ΑΡΛΑΣ,ΑΧΑΪΑΣ,ΑΡΛΑΣ
ΑΧΑΪΚΟΥ,ΑΧΑΪΑΣ,ΑΧΑΪΚΟΥ
ΓΑΛΑΝΑΙΙΚΑ,ΑΧΑΪΑΣ,ΓΑΛΑΝΑΙΙΚΑ
ΓΚΑΝΕΙΚΑ,ΑΧΑΪΑΣ,ΓΚΑΝΕΙΚΑ
ΚΑΤΩ ΜΑΖΑΡΑΚΙ,ΑΧΑΪΑΣ,ΚΑΤΩ ΜΑΖΑΡΑΚΙ
ΛΟΥΣΙΚΩΝ,ΑΧΑΪΑΣ,ΛΟΥΣΙΚΩΝ
ΜΙΤΟΠΟΛΕΩΣ,ΑΧΑΪΑΣ,ΜΙΤΟΠΟΛΕΩΣ
ΠΟΡΤΩΝ,ΑΧΑΪΑΣ,ΠΟΡΤΩΝ
ΣΑΝΤΟΜΕΡΙΟΥ,ΑΧΑΪΑΣ,ΣΑΝΤΟΜΕΡΙΟΥ
ΦΛΟΚΑ,ΑΧΑΪΑΣ,ΦΛΟΚΑ
ΦΩΣΤΑΙΝΗΣ,ΑΧΑΪΑΣ,ΦΩΣΤΑΙΝΗΣ
ΧΑΪΚΑΛΙΟΥ,ΑΧΑΪΑΣ,ΧΑΪΚΑΛΙΟΥ
ΧΑΡΑΥΓΗΣ,ΑΧΑΪΑΣ,ΧΑΡΑΥΓΗΣ
ΚΑΛΕΝΤΖΙΟΥ,ΑΧΑΪΑΣ,ΚΑΛΕΝΤΖΙΟΥ
ΑΝΩ ΜΑΖΑΡΑΚΙ,ΑΧΑΪΑΣ,ΑΝΩ ΜΑΖΑΡΑΚΙ
ΔΕΜΕΣΤΙΧΩΝ,ΑΧΑΪΑΣ,ΔΕΜΕΣΤΙΧΩΝ
ΛΕΟΝΤΙΟΥ,ΑΧΑΪΑΣ,ΛΕΟΝΤΙΟΥ
ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΧΑΪΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ
ΑΓΙΑΣ ΜΑΡΙΝΗΣ,ΑΧΑΪΑΣ,ΑΓΙΑΣ ΜΑΡΙΝΗΣ
ΑΛΕΠΟΧΩΡΙΟΥ,ΑΧΑΪΑΣ,ΑΛΕΠΟΧΩΡΙΟΥ
ΒΕΛΙΜΑΧΙΟΥ,ΑΧΑΪΑΣ,ΒΕΛΙΜΑΧΙΟΥ
ΔΡΟΣΙΑΣ,ΑΧΑΪΑΣ,ΔΡΟΣΙΑΣ
ΕΡΥΜΑΝΘΕΙΑΣ,ΑΧΑΪΑΣ,ΕΡΥΜΑΝΘΕΙΑΣ
ΚΑΛΦΑ,ΑΧΑΪΑΣ,ΚΑΛΦΑ
ΜΑΝΕΣΙΟΥ,ΑΧΑΪΑΣ,ΜΑΝΕΣΙΟΥ
ΡΟΥΠΑΚΙΑΣ,ΑΧΑΪΑΣ,ΡΟΥΠΑΚΙΑΣ
ΣΚΙΑΔΑ,ΑΧΑΪΑΣ,ΣΚΙΑΔΑ
ΣΚΟΥΡΑ,ΑΧΑΪΑΣ,ΣΚΟΥΡΑ
ΣΠΑΡΤΙΑΣ,ΑΧΑΪΑΣ,ΣΠΑΡΤΙΑΣ
ΣΤΑΥΡΟΔΡΟΜΙΟΥ,ΑΧΑΪΑΣ,ΣΤΑΥΡΟΔΡΟΜΙΟΥ
ΧΙΟΝΑΣ,ΑΧΑΪΑΣ,ΧΙΟΝΑΣ
ΒΑΣΙΛΙΚΟΥ,ΑΧΑΪΑΣ,ΒΑΣΙΛΙΚΟΥ
ΕΛΛΗΝΙΚΟΥ,ΑΧΑΪΑΣ,ΕΛΛΗΝΙΚΟΥ
ΙΣΩΜΑΤΟΣ,ΑΧΑΪΑΣ,ΙΣΩΜΑΤΟΣ
ΚΑΛΑΝΙΣΤΡΑΣ,ΑΧΑΪΑΣ,ΚΑΛΑΝΙΣΤΡΑΣ
ΚΑΛΑΝΟΥ,ΑΧΑΪΑΣ,ΚΑΛΑΝΟΥ
ΚΑΛΟΥΣΙΟΥ,ΑΧΑΪΑΣ,ΚΑΛΟΥΣΙΟΥ
ΚΑΤΑΡΡΑΚΤΟΥ,ΑΧΑΪΑΣ,ΚΑΤΑΡΡΑΚΤΟΥ
ΚΡΙΘΑΡΑΚΙΩΝ,ΑΧΑΪΑΣ,ΚΡΙΘΑΡΑΚΙΩΝ
ΛΑΚΚΩΜΑΤΩΝ,ΑΧΑΪΑΣ,ΛΑΚΚΩΜΑΤΩΝ
ΜΙΡΑΛΙΟΥ,ΑΧΑΪΑΣ,ΜΙΡΑΛΙΟΥ
ΝΕΟΥ ΚΟΜΠΗΓΑΔΙΟΥ,ΑΧΑΪΑΣ,ΝΕΟΥ ΚΟΜΠΗΓΑΔΙΟΥ
ΠΛΑΤΑΝΟΒΡΥΣΗΣ,ΑΧΑΪΑΣ,ΠΛΑΤΑΝΟΒΡΥΣΗΣ
ΣΤΑΡΟΧΩΡΙΟΥ,ΑΧΑΪΑΣ,ΣΤΑΡΟΧΩΡΙΟΥ
ΦΑΡΩΝ,ΑΧΑΪΑΣ,ΦΑΡΩΝ
ΧΑΛΑΝΔΡΙΤΣΗΣ,ΑΧΑΪΑΣ,ΧΑΛΑΝΔΡΙΤΣΗΣ
ΧΡΥΣΟΠΗΓΗΣ,ΑΧΑΪΑΣ,ΧΡΥΣΟΠΗΓΗΣ
ΑΓΡΑΜΠΕΛΩΝ,ΑΧΑΪΑΣ,ΑΓΡΑΜΠΕΛΩΝ
ΑΓΡΙΔΙΟΥ,ΑΧΑΪΑΣ,ΑΓΡΙΔΙΟΥ
ΑΛΕΣΤΑΙΝΗΣ,ΑΧΑΪΑΣ,ΑΛΕΣΤΑΙΝΗΣ
ΑΝΑΣΤΑΣΕΩΣ,ΑΧΑΪΑΣ,ΑΝΑΣΤΑΣΕΩΣ
ΑΡΟΑΝΙΑΣ,ΑΧΑΪΑΣ,ΑΡΟΑΝΙΑΣ
ΔΕΣΙΝΟΥ,ΑΧΑΪΑΣ,ΔΕΣΙΝΟΥ
ΚΑΜΕΝΙΑΝΩΝ,ΑΧΑΪΑΣ,ΚΑΜΕΝΙΑΝΩΝ
ΛΕΧΟΥΡΙΟΥ,ΑΧΑΪΑΣ,ΛΕΧΟΥΡΙΟΥ
ΛΙΒΑΡΤΖΙΟΥ,ΑΧΑΪΑΣ,ΛΙΒΑΡΤΖΙΟΥ
ΠΛΑΚΑΣ,ΑΧΑΪΑΣ,ΠΛΑΚΑΣ
ΣΕΙΡΩΝ,ΑΧΑΪΑΣ,ΣΕΙΡΩΝ
ΨΩΦΙΔΟΣ,ΑΧΑΪΑΣ,ΨΩΦΙΔΟΣ
ΑΝΩ ΒΛΑΣΙΑΣ,ΑΧΑΪΑΣ,ΑΝΩ ΒΛΑΣΙΑΣ
ΑΝΩ ΛΟΥΣΩΝ,ΑΧΑΪΑΣ,ΑΝΩ ΛΟΥΣΩΝ
ΒΑΛΤΑΣ,ΑΧΑΪΑΣ,ΒΑΛΤΑΣ
ΒΙΛΙΒΙΝΗΣ,ΑΧΑΪΑΣ,ΒΙΛΙΒΙΝΗΣ
ΓΟΥΜΕΝΙΣΣΑΣ,ΑΧΑΪΑΣ,ΓΟΥΜΕΝΙΣΣΑΣ
ΔΟΥΜΕΝΩΝ,ΑΧΑΪΑΣ,ΔΟΥΜΕΝΩΝ
ΔΡΟΣΑΤΟΥ,ΑΧΑΪΑΣ,ΔΡΟΣΑΤΟΥ
ΚΑΛΑΒΡΥΤΩΝ,ΑΧΑΪΑΣ,ΚΑΛΑΒΡΥΤΩΝ
ΚΑΛΛΙΦΩΝΙΟΥ,ΑΧΑΪΑΣ,ΚΑΛΛΙΦΩΝΙΟΥ
ΚΑΝΔΑΛΟΥ,ΑΧΑΪΑΣ,ΚΑΝΔΑΛΟΥ
ΚΑΤΩ ΒΛΑΣΙΑΣ,ΑΧΑΪΑΣ,ΚΑΤΩ ΒΛΑΣΙΑΣ
ΚΑΤΩ ΖΑΧΛΩΡΟΥΣ,ΑΧΑΪΑΣ,ΚΑΤΩ ΖΑΧΛΩΡΟΥΣ
ΚΑΤΩ ΛΟΥΣΩΝ,ΑΧΑΪΑΣ,ΚΑΤΩ ΛΟΥΣΩΝ
ΚΕΡΠΙΝΗΣ,ΑΧΑΪΑΣ,ΚΕΡΠΙΝΗΣ
ΚΕΡΤΕΖΗΣ,ΑΧΑΪΑΣ,ΚΕΡΤΕΖΗΣ
ΚΟΡΦΩΝ,ΑΧΑΪΑΣ,ΚΟΡΦΩΝ
ΚΟΥΤΕΛΗΣ,ΑΧΑΪΑΣ,ΚΟΥΤΕΛΗΣ
ΚΡΥΟΝΕΡΙΟΥ,ΑΧΑΪΑΣ,ΚΡΥΟΝΕΡΙΟΥ
ΛΑΓΟΒΟΥΝΙΟΥ,ΑΧΑΪΑΣ,ΛΑΓΟΒΟΥΝΙΟΥ
ΛΑΠΑΝΑΓΩΝ,ΑΧΑΪΑΣ,ΛΑΠΑΝΑΓΩΝ
ΜΑΝΕΣΙΟΥ,ΑΧΑΪΑΣ,ΜΑΝΕΣΙΟΥ
ΜΙΚΡΟΥ ΠΟΝΤΙΑ,ΑΧΑΪΑΣ,ΜΙΚΡΟΥ ΠΟΝΤΙΑ
ΠΕΤΣΑΚΩΝ,ΑΧΑΪΑΣ,ΠΕΤΣΑΚΩΝ
ΠΛΑΤΑΝΙΩΤΙΣΣΗΣ,ΑΧΑΪΑΣ,ΠΛΑΤΑΝΙΩΤΙΣΣΗΣ
ΠΡΙΟΛΙΘΟΥ,ΑΧΑΪΑΣ,ΠΡΙΟΛΙΘΟΥ
ΠΡΟΦΗΤΟΥ ΗΛΙΟΥ,ΑΧΑΪΑΣ,ΠΡΟΦΗΤΟΥ ΗΛΙΟΥ
ΡΟΓΩΝ,ΑΧΑΪΑΣ,ΡΟΓΩΝ
ΣΙΓΟΥΝΙΟΥ,ΑΧΑΪΑΣ,ΣΙΓΟΥΝΙΟΥ
ΣΚΕΠΑΣΤΟΥ,ΑΧΑΪΑΣ,ΣΚΕΠΑΣΤΟΥ
ΤΡΕΧΛΟΥ,ΑΧΑΪΑΣ,ΤΡΕΧΛΟΥ
ΦΛΑΜΠΟΥΡΩΝ,ΑΧΑΪΑΣ,ΦΛΑΜΠΟΥΡΩΝ
ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ
ΑΝΩ ΚΛΕΙΤΟΡΙΑΣ,ΑΧΑΪΑΣ,ΑΝΩ ΚΛΕΙΤΟΡΙΑΣ
ΑΡΜΠΟΥΝΑ,ΑΧΑΪΑΣ,ΑΡΜΠΟΥΝΑ
ΓΛΑΣΤΡΑΣ,ΑΧΑΪΑΣ,ΓΛΑΣΤΡΑΣ
ΔΡΥΜΟΥ,ΑΧΑΪΑΣ,ΔΡΥΜΟΥ
ΚΑΣΤΕΛΛΙΟΥ,ΑΧΑΪΑΣ,ΚΑΣΤΕΛΛΙΟΥ
ΚΑΣΤΡΙΩΝ,ΑΧΑΪΑΣ,ΚΑΣΤΡΙΩΝ
ΚΛΕΙΤΟΡΙΑΣ,ΑΧΑΪΑΣ,ΚΛΕΙΤΟΡΙΑΣ
ΚΛΕΙΤΟΡΟΣ,ΑΧΑΪΑΣ,ΚΛΕΙΤΟΡΟΣ
ΚΡΙΝΟΦΥΤΩΝ,ΑΧΑΪΑΣ,ΚΡΙΝΟΦΥΤΩΝ
ΛΕΥΚΑΣΙΟΥ,ΑΧΑΪΑΣ,ΛΕΥΚΑΣΙΟΥ
ΛΥΚΟΥΡΙΑΣ,ΑΧΑΪΑΣ,ΛΥΚΟΥΡΙΑΣ
ΠΑΓΚΡΑΤΙΟΥ,ΑΧΑΪΑΣ,ΠΑΓΚΡΑΤΙΟΥ
ΠΛΑΝΗΤΕΡΟΥ,ΑΧΑΪΑΣ,ΠΛΑΝΗΤΕΡΟΥ
ΤΟΥΡΛΑΔΑΣ,ΑΧΑΪΑΣ,ΤΟΥΡΛΑΔΑΣ
ΦΙΛΙΩΝ,ΑΧΑΪΑΣ,ΦΙΛΙΩΝ
ΑΜΥΓΔΑΛΕΑΣ,ΑΧΑΪΑΣ,ΑΜΥΓΔΑΛΕΑΣ
ΔΑΦΝΗΣ,ΑΧΑΪΑΣ,ΔΑΦΝΗΣ
ΝΑΣΙΩΝ,ΑΧΑΪΑΣ,ΝΑΣΙΩΝ
ΠΑΟΥ,ΑΧΑΪΑΣ,ΠΑΟΥ
ΠΕΥΚΟΥ,ΑΧΑΪΑΣ,ΠΕΥΚΟΥ
ΣΚΟΤΑΝΗΣ,ΑΧΑΪΑΣ,ΣΚΟΤΑΝΗΣ
ΧΟΒΟΛΗΣ,ΑΧΑΪΑΣ,ΧΟΒΟΛΗΣ
ΒΡΑΧΝΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΒΡΑΧΝΑΙΙΚΩΝ
ΘΕΡΙΑΝΟΥ,ΑΧΑΪΑΣ,ΘΕΡΙΑΝΟΥ
ΚΑΜΙΝΙΩΝ,ΑΧΑΪΑΣ,ΚΑΜΙΝΙΩΝ
ΜΟΝΟΔΕΝΔΡΙΟΥ,ΑΧΑΪΑΣ,ΜΟΝΟΔΕΝΔΡΙΟΥ
ΤΣΟΥΚΑΛΑΙΙΚΩΝ,ΑΧΑΪΑΣ,ΤΣΟΥΚΑΛΑΙΙΚΩΝ
ΟΒΡΥΑΣ,ΑΧΑΪΑΣ,ΟΒΡΥΑΣ
ΣΑΡΑΒΑΛΙΟΥ,ΑΧΑΪΑΣ,ΣΑΡΑΒΑΛΙΟΥ
ΘΕΑΣ,ΑΧΑΪΑΣ,ΘΕΑΣ
ΚΑΛΛΙΘΕΑΣ,ΑΧΑΪΑΣ,ΚΑΛΛΙΘΕΑΣ
ΚΡΗΝΗΣ,ΑΧΑΪΑΣ,ΚΡΗΝΗΣ
ΚΡΥΣΤΑΛΛΟΒΡΥΣΗΣ,ΑΧΑΪΑΣ,ΚΡΥΣΤΑΛΛΟΒΡΥΣΗΣ
ΠΕΤΡΩΤΟΥ,ΑΧΑΪΑΣ,ΠΕΤΡΩΤΟΥ
ΠΑΡΑΛΙΑΣ,ΑΧΑΪΑΣ,ΠΑΡΑΛΙΑΣ
ΜΙΝΤΙΛΟΓΛΙΟΥ,ΑΧΑΪΑΣ,ΜΙΝΤΙΛΟΓΛΙΟΥ
ΡΟΓΙΤΙΚΩΝ,ΑΧΑΪΑΣ,ΡΟΓΙΤΙΚΩΝ
"1ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ(συμπεριλαμβάνονται οι οικισμοί Μπάλα, Σκιόεσσα και Χαράδρος",ΑΧΑΪΑΣ,"1ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ(συμπεριλαμβάνονται οι οικισμοί Μπάλα, Σκιόεσσα και Χαράδρος"
2ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ,ΑΧΑΪΑΣ,2ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ
3ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ,ΑΧΑΪΑΣ,3ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ
4ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ,ΑΧΑΪΑΣ,4ο ΔΗΜ. ΔΙΑΜΕΡΙΣΜΑ ΠΑΤΡΑΣ
ΕΛΙΚΙΣΤΡΑΣ,ΑΧΑΪΑΣ,ΕΛΙΚΙΣΤΡΑΣ
ΜΟΙΡΑΣ,ΑΧΑΪΑΣ,ΜΟΙΡΑΣ
ΣΟΥΛΙΟΥ,ΑΧΑΪΑΣ,ΣΟΥΛΙΟΥ
ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΑΧΑΪΑΣ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ
ΡΙΟΥ,ΑΧΑΪΑΣ,ΡΙΟΥ
ΑΚΤΑΙΟΥ,ΑΧΑΪΑΣ,ΑΚΤΑΙΟΥ
ΑΝΩ ΚΑΣΤΡΙΤΣΙΟΥ,ΑΧΑΪΑΣ,ΑΝΩ ΚΑΣΤΡΙΤΣΙΟΥ
ΑΡΑΧΟΒΙΤΙΚΩΝ,ΑΧΑΪΑΣ,ΑΡΑΧΟΒΙΤΙΚΩΝ
ΑΡΓΥΡΑΣ,ΑΧΑΪΑΣ,ΑΡΓΥΡΑΣ
ΔΡΕΠΑΝΟΥ,ΑΧΑΪΑΣ,ΔΡΕΠΑΝΟΥ
ΚΑΤΩ ΚΑΣΤΡΙΤΣΙΟΥ,ΑΧΑΪΑΣ,ΚΑΤΩ ΚΑΣΤΡΙΤΣΙΟΥ
ΠΙΤΙΤΣΗΣ,ΑΧΑΪΑΣ,ΠΙΤΙΤΣΗΣ
ΠΛΑΤΑΝΙΟΥ,ΑΧΑΪΑΣ,ΠΛΑΤΑΝΙΟΥ
ΣΕΛΛΩΝ,ΑΧΑΪΑΣ,ΣΕΛΛΩΝ
ΨΑΘΟΠΥΡΓΟΥ,ΑΧΑΪΑΣ,ΨΑΘΟΠΥΡΓΟΥ
ΑΝΔΡΑΒΙΔΑΣ,ΗΛΕΙΑΣ,ΑΝΔΡΑΒΙΔΑΣ
ΣΤΑΦΙΔΟΚΑΜΠΟΥ,ΗΛΕΙΑΣ,ΣΤΑΦΙΔΟΚΑΜΠΟΥ
ΣΤΡΟΥΣΙΟΥ,ΗΛΕΙΑΣ,ΣΤΡΟΥΣΙΟΥ
ΒΑΡΔΑΣ,ΗΛΕΙΑΣ,ΒΑΡΔΑΣ
ΑΕΤΟΡΡΑΧΗΣ,ΗΛΕΙΑΣ,ΑΕΤΟΡΡΑΧΗΣ
ΚΑΠΕΛΕΤΟΥ,ΗΛΕΙΑΣ,ΚΑΠΕΛΕΤΟΥ
ΚΟΥΡΤΕΣΙΟΥ (ΚΟΥΡΤΕΣΗ),ΗΛΕΙΑΣ,ΚΟΥΡΤΕΣΙΟΥ (ΚΟΥΡΤΕΣΗ)
ΜΑΝΟΛΑΔΟΣ,ΗΛΕΙΑΣ,ΜΑΝΟΛΑΔΟΣ
